Fecha,Región,Producto,Categoría,Laboratorio,Canal,Vendedor,Unidades,PrecioUnitario,Ventas,Inventario
2025-03-13,Bucaramanga,Azitromicina MK,Antigripal,Sandoz,Hospital,Laura López,13,12061.76,156802.88,194
2025-03-13,Cali,Amoxicilina Sandoz,Antibiótico,MK,Hospital,David Torres,0,7669.59,0.0,479
2025-03-13,Medellín,Ibuprofeno Genfar,Antigripal,Pfizer,Hospital,Paula Díaz,9,23528.02,211752.18,218
2025-03-13,Barranquilla,Doloran Forte,Antibiótico,MK,Farmacia,Ana Gómez,3,22020.47,66061.41,217
2025-03-13,Cali,Ibuprofeno Genfar,Antiinflamatorio,Pfizer,Distribuidor,Carlos Pérez,4,10524.35,42097.4,397
2025-03-13,Medellín,Acetaminofén MK,Antigripal,MK,Clínica,Ana Gómez,20,15856.8,317136.0,222
2025-03-13,Manizales,Azitromicina MK,Vitaminas,Genfar,Hospital,Juan Méndez,9,11978.37,107805.33,246
2025-03-13,Manizales,Amoxicilina Sandoz,Antibiótico,MK,Farmacia,Jorge Ruiz,4,20645.4,82581.6,308
2025-03-13,Cali,Omeprazol Genfar,Antiinflamatorio,Sandoz,Clínica,Jorge Ruiz,7,9296.04,65072.280000000006,211
2025-03-13,Cartagena,Omeprazol Genfar,Analgésico,Sandoz,Farmacia,Laura López,11,6675.8,73433.8,430
2025-03-13,Bogotá,Acetaminofén MK,Antibiótico,MK,Clínica,Sofía Ríos,2,11539.1,23078.2,444
2025-03-13,Bucaramanga,Amoxicilina Sandoz,Antigripal,MK,Clínica,Ana Gómez,7,11373.01,79611.07,92
2025-03-13,Manizales,Ibuprofeno Genfar,Antigripal,Genfar,Hospital,Ana Gómez,4,4951.14,19804.56,105
2025-03-13,Bucaramanga,Loratadina Pfizer,Antigripal,Sandoz,Farmacia,Carlos Pérez,16,12188.5,195016.0,305
2025-03-13,Medellín,Azitromicina MK,Antiinflamatorio,Sandoz,Distribuidor,Paula Díaz,3,3585.42,10756.26,87
2025-03-13,Medellín,Loratadina Pfizer,Antiinflamatorio,Sandoz,Clínica,Paula Díaz,5,3165.81,15829.05,336
2025-03-13,Manizales,Amoxicilina Sandoz,Vitaminas,Genfar,Farmacia,Juan Méndez,8,17701.18,141609.44,464
2025-03-13,Bucaramanga,Vitamina C MK,Analgésico,MK,Hospital,Paula Díaz,9,20229.33,182063.97000000003,186
2025-03-13,Cali,Omeprazol Genfar,Antibiótico,Pfizer,Distribuidor,Paula Díaz,4,9963.29,39853.16,73
2025-03-13,Manizales,Loratadina Pfizer,Antigripal,Pfizer,Clínica,Laura López,8,22658.88,181271.04,59
2025-03-13,Bucaramanga,Amoxicilina Sandoz,Antiinflamatorio,MK,Farmacia,Ana Gómez,3,19810.75,59432.25,83
2025-03-13,Barranquilla,Acetaminofén MK,Antigripal,MK,Farmacia,David Torres,0,8317.29,0.0,247
2025-03-13,Barranquilla,Vitamina C MK,Antigripal,Genfar,Hospital,Laura López,10,21135.12,211351.19999999998,298
2025-03-13,Cartagena,Amoxicilina Sandoz,Antigripal,Sandoz,Clínica,David Torres,6,9412.84,56477.04,67
2025-03-13,Barranquilla,Ibuprofeno Genfar,Vitaminas,Sandoz,Farmacia,Juan Méndez,7,2070.88,14496.16,465
2025-03-13,Manizales,Amoxicilina Sandoz,Antiinflamatorio,Pfizer,Clínica,Laura López,3,5599.95,16799.85,434
2025-03-13,Manizales,Loratadina Pfizer,Analgésico,Genfar,Farmacia,Paula Díaz,1,21230.72,21230.72,330
2025-03-13,Bucaramanga,Acetaminofén MK,Analgésico,Sandoz,Clínica,Laura López,4,9225.91,36903.64,239
2025-03-13,Medellín,Loratadina Pfizer,Vitaminas,MK,Farmacia,Camila Castro,2,22578.63,45157.26,75
2025-03-13,Manizales,Loratadina Pfizer,Antigripal,Pfizer,Distribuidor,Ana Gómez,5,23283.1,116415.5,98
2025-03-13,Bogotá,Azitromicina MK,Antibiótico,MK,Distribuidor,Laura López,9,16718.69,150468.21,449
2025-03-13,Cartagena,Azitromicina MK,Analgésico,Genfar,Clínica,Camila Castro,2,14571.59,29143.18,168
2025-03-13,Medellín,Loratadina Pfizer,Vitaminas,Genfar,Clínica,Paula Díaz,5,14215.17,71075.85,77
2025-03-13,Bucaramanga,Azitromicina MK,Analgésico,Sandoz,Hospital,Juan Méndez,15,17019.97,255299.55000000002,372
2025-03-13,Manizales,Azitromicina MK,Antiinflamatorio,Sandoz,Clínica,Paula Díaz,4,6959.26,27837.04,350
2025-03-13,Barranquilla,Doloran Forte,Vitaminas,Sandoz,Distribuidor,Carlos Pérez,5,11747.34,58736.7,218
2025-03-13,Manizales,Loratadina Pfizer,Antigripal,Sandoz,Distribuidor,Jorge Ruiz,11,4263.8,46901.8,192
2025-03-13,Barranquilla,Amoxicilina Sandoz,Antigripal,Pfizer,Hospital,Carlos Pérez,10,23824.15,238241.5,487
2025-03-13,Manizales,Gripadol,Antibiótico,MK,Farmacia,Carlos Pérez,3,19070.29,57210.87,330
2025-03-14,Bucaramanga,Azitromicina MK,Antiinflamatorio,MK,Farmacia,Paula Díaz,1,8937.15,8937.15,442
2025-03-14,Medellín,Ibuprofeno Genfar,Antigripal,Pfizer,Distribuidor,Sofía Ríos,2,5750.33,11500.66,100
2025-03-14,Medellín,Doloran Forte,Vitaminas,Sandoz,Farmacia,Carlos Pérez,3,22700.15,68100.45000000001,217
2025-03-14,Barranquilla,Omeprazol Genfar,Antiinflamatorio,Genfar,Distribuidor,Paula Díaz,4,23828.96,95315.84,107
2025-03-14,Medellín,Doloran Forte,Antigripal,Pfizer,Distribuidor,David Torres,9,24485.31,220367.79,274
2025-03-14,Bogotá,Doloran Forte,Antiinflamatorio,Sandoz,Farmacia,Luis Martínez,2,24657.38,49314.76,197
2025-03-14,Cali,Loratadina Pfizer,Antigripal,Pfizer,Hospital,Ana Gómez,8,7920.24,63361.92,125
2025-03-14,Bogotá,Doloran Forte,Antigripal,Sandoz,Hospital,Juan Méndez,8,19312.91,154503.28,202
2025-03-14,Cali,Acetaminofén MK,Antibiótico,MK,Distribuidor,David Torres,9,24933.63,224402.67,372
2025-03-14,Manizales,Omeprazol Genfar,Vitaminas,Genfar,Clínica,Luis Martínez,0,8146.31,0.0,369
2025-03-14,Cartagena,Omeprazol Genfar,Antigripal,Genfar,Hospital,Sofía Ríos,10,4148.05,41480.5,217
2025-03-14,Bucaramanga,Omeprazol Genfar,Antigripal,Genfar,Farmacia,Sofía Ríos,16,19259.14,308146.24,165
2025-03-14,Bucaramanga,Amoxicilina Sandoz,Analgésico,MK,Hospital,David Torres,3,8297.88,24893.64,117
2025-03-14,Manizales,Omeprazol Genfar,Vitaminas,Sandoz,Distribuidor,Jorge Ruiz,8,24876.85,199014.8,127
2025-03-14,Bucaramanga,Amoxicilina Sandoz,Vitaminas,Genfar,Distribuidor,Carlos Pérez,2,22215.66,44431.32,143
2025-03-14,Bucaramanga,Amoxicilina Sandoz,Antiinflamatorio,Genfar,Clínica,Camila Castro,19,17868.47,339500.93000000005,473
2025-03-14,Bucaramanga,Gripadol,Vitaminas,Pfizer,Hospital,Ana Gómez,8,18112.17,144897.36,163
2025-03-14,Bogotá,Ibuprofeno Genfar,Antigripal,MK,Distribuidor,Carlos Pérez,8,22284.75,178278.0,88
2025-03-14,Medellín,Amoxicilina Sandoz,Antibiótico,Sandoz,Farmacia,Jorge Ruiz,6,24132.01,144792.06,443
2025-03-14,Cartagena,Loratadina Pfizer,Antigripal,Genfar,Farmacia,Camila Castro,9,13740.32,123662.88,414
2025-03-14,Bucaramanga,Azitromicina MK,Antibiótico,Pfizer,Hospital,David Torres,5,15919.55,79597.75,109
2025-03-14,Medellín,Gripadol,Vitaminas,Genfar,Clínica,Jorge Ruiz,0,24736.14,0.0,255
2025-03-14,Cali,Diclofenaco Pfizer,Antigripal,Pfizer,Clínica,Sofía Ríos,5,2352.96,11764.8,81
2025-03-14,Bogotá,Diclofenaco Pfizer,Antibiótico,MK,Distribuidor,Camila Castro,6,20888.21,125329.26,172
2025-03-14,Cartagena,Acetaminofén MK,Antibiótico,Sandoz,Clínica,Ana Gómez,4,21891.16,87564.64,165
2025-03-14,Manizales,Gripadol,Antibiótico,MK,Distribuidor,Ana Gómez,2,8134.58,16269.16,185
2025-03-14,Medellín,Loratadina Pfizer,Antibiótico,MK,Hospital,Ana Gómez,8,16812.27,134498.16,253
2025-03-14,Manizales,Loratadina Pfizer,Analgésico,MK,Clínica,Sofía Ríos,7,8723.39,61063.729999999996,312
2025-03-14,Cali,Amoxicilina Sandoz,Vitaminas,Pfizer,Hospital,Paula Díaz,12,10593.59,127123.08,435
2025-03-14,Medellín,Azitromicina MK,Antibiótico,Genfar,Hospital,Ana Gómez,7,11011.04,77077.28,427
2025-03-14,Cali,Doloran Forte,Antigripal,Genfar,Farmacia,Camila Castro,11,7519.08,82709.88,282
2025-03-14,Cartagena,Ibuprofeno Genfar,Antiinflamatorio,Pfizer,Farmacia,Luis Martínez,9,24775.74,222981.66,311
2025-03-14,Barranquilla,Omeprazol Genfar,Analgésico,Sandoz,Hospital,Jorge Ruiz,1,22618.81,22618.81,314
2025-03-14,Manizales,Doloran Forte,Vitaminas,Pfizer,Clínica,Ana Gómez,3,18750.34,56251.020000000004,338
2025-03-14,Medellín,Azitromicina MK,Antigripal,Sandoz,Hospital,Camila Castro,8,2979.98,23839.84,283
2025-03-14,Manizales,Azitromicina MK,Vitaminas,Pfizer,Distribuidor,David Torres,3,10929.51,32788.53,92
2025-03-14,Cartagena,Omeprazol Genfar,Antigripal,MK,Hospital,Juan Méndez,2,4468.28,8936.56,235
2025-03-14,Manizales,Gripadol,Vitaminas,Sandoz,Distribuidor,David Torres,8,8746.35,69970.8,305
2025-03-14,Cartagena,Acetaminofén MK,Antiinflamatorio,Sandoz,Distribuidor,Juan Méndez,8,19575.38,156603.04,426
2025-03-14,Cartagena,Ibuprofeno Genfar,Antiinflamatorio,Sandoz,Clínica,Luis Martínez,9,20157.56,181418.04,61
2025-03-14,Bucaramanga,Azitromicina MK,Vitaminas,Genfar,Hospital,Luis Martínez,5,21366.59,106832.95,449
2025-03-14,Medellín,Diclofenaco Pfizer,Antibiótico,Sandoz,Distribuidor,Laura López,3,7648.75,22946.25,276
2025-03-14,Manizales,Gripadol,Antibiótico,Genfar,Hospital,Paula Díaz,6,4957.33,29743.98,406
2025-03-14,Cartagena,Doloran Forte,Antigripal,Genfar,Farmacia,Juan Méndez,1,10529.42,10529.42,371
2025-03-14,Cali,Doloran Forte,Antibiótico,Pfizer,Hospital,Jorge Ruiz,4,8891.24,35564.96,127
2025-03-14,Medellín,Loratadina Pfizer,Antiinflamatorio,Pfizer,Distribuidor,Camila Castro,16,24080.82,385293.12,379
2025-03-14,Bogotá,Azitromicina MK,Antiinflamatorio,Sandoz,Hospital,Sofía Ríos,4,24379.11,97516.44,314
2025-03-14,Medellín,Diclofenaco Pfizer,Analgésico,Pfizer,Distribuidor,Camila Castro,19,24414.89,463882.91,80
2025-03-14,Cartagena,Amoxicilina Sandoz,Analgésico,Sandoz,Hospital,Paula Díaz,9,9839.78,88558.02,256
2025-03-14,Cartagena,Amoxicilina Sandoz,Antigripal,Sandoz,Farmacia,Luis Martínez,16,2972.8,47564.8,220
2025-03-14,Manizales,Acetaminofén MK,Antibiótico,Sandoz,Hospital,Laura López,4,12828.96,51315.84,127
2025-03-14,Manizales,Diclofenaco Pfizer,Analgésico,MK,Clínica,Jorge Ruiz,21,5005.87,105123.27,477
2025-03-14,Cali,Azitromicina MK,Vitaminas,Sandoz,Distribuidor,Juan Méndez,0,18234.56,0.0,189
2025-03-14,Manizales,Omeprazol Genfar,Vitaminas,Genfar,Distribuidor,Carlos Pérez,9,17310.58,155795.22000000003,440
2025-03-14,Cali,Omeprazol Genfar,Antigripal,Sandoz,Hospital,Jorge Ruiz,9,20282.11,182538.99,166
2025-03-14,Bucaramanga,Acetaminofén MK,Vitaminas,MK,Hospital,David Torres,10,22770.84,227708.4,473
2025-03-14,Cali,Ibuprofeno Genfar,Antibiótico,Sandoz,Farmacia,Paula Díaz,7,17588.01,123116.06999999999,334
2025-03-14,Medellín,Vitamina C MK,Analgésico,Pfizer,Hospital,Ana Gómez,4,8519.47,34077.88,84
2025-03-14,Cartagena,Vitamina C MK,Vitaminas,Genfar,Clínica,Carlos Pérez,3,7344.82,22034.46,404
2025-03-14,Manizales,Vitamina C MK,Vitaminas,Pfizer,Farmacia,Laura López,19,13783.17,261880.23,411
2025-03-14,Bogotá,Omeprazol Genfar,Antiinflamatorio,MK,Farmacia,Laura López,3,10687.13,32061.39,144
2025-03-14,Cali,Loratadina Pfizer,Antiinflamatorio,Genfar,Distribuidor,David Torres,18,21009.71,378174.77999999997,175
2025-03-14,Medellín,Vitamina C MK,Vitaminas,Genfar,Distribuidor,Luis Martínez,3,8771.54,26314.620000000003,155
2025-03-14,Cali,Omeprazol Genfar,Vitaminas,MK,Distribuidor,David Torres,6,19176.76,115060.56,389
2025-03-14,Barranquilla,Vitamina C MK,Analgésico,Genfar,Clínica,Ana Gómez,7,9049.43,63346.01,122
2025-03-14,Bogotá,Doloran Forte,Vitaminas,Pfizer,Farmacia,Camila Castro,2,22806.41,45612.82,288
2025-03-14,Bogotá,Ibuprofeno Genfar,Antiinflamatorio,Genfar,Hospital,Luis Martínez,7,3544.0,24808.0,127
2025-03-14,Bucaramanga,Ibuprofeno Genfar,Antigripal,Sandoz,Farmacia,Laura López,4,1700.25,6801.0,278
2025-03-14,Bucaramanga,Azitromicina MK,Vitaminas,Genfar,Clínica,Sofía Ríos,18,6641.35,119544.3,448
2025-03-14,Cartagena,Azitromicina MK,Antiinflamatorio,MK,Clínica,Camila Castro,7,22943.52,160604.64,402
2025-03-14,Cartagena,Vitamina C MK,Antibiótico,Genfar,Distribuidor,Juan Méndez,4,8342.69,33370.76,149
2025-03-14,Bucaramanga,Doloran Forte,Antibiótico,Pfizer,Hospital,Juan Méndez,20,23082.29,461645.80000000005,411
2025-03-14,Cali,Acetaminofén MK,Antibiótico,Genfar,Hospital,Laura López,3,11031.51,33094.53,224
2025-03-14,Barranquilla,Loratadina Pfizer,Analgésico,MK,Hospital,Juan Méndez,4,22820.73,91282.92,148
2025-03-14,Medellín,Gripadol,Vitaminas,Pfizer,Distribuidor,Luis Martínez,11,23394.62,257340.81999999998,355
2025-03-14,Bucaramanga,Omeprazol Genfar,Antiinflamatorio,Sandoz,Hospital,Sofía Ríos,9,9137.2,82234.8,176
2025-03-14,Cartagena,Acetaminofén MK,Antiinflamatorio,MK,Distribuidor,Juan Méndez,0,2097.12,0.0,157
2025-03-14,Cali,Vitamina C MK,Antigripal,Genfar,Farmacia,Ana Gómez,9,4965.87,44692.83,248
2025-03-14,Bucaramanga,Doloran Forte,Analgésico,MK,Clínica,Juan Méndez,6,6748.97,40493.82,169
2025-03-14,Bogotá,Amoxicilina Sandoz,Vitaminas,Genfar,Hospital,Carlos Pérez,9,13411.78,120706.02,51
2025-03-14,Cartagena,Gripadol,Vitaminas,Genfar,Clínica,Laura López,2,20620.16,41240.32,307
2025-03-14,Bogotá,Doloran Forte,Analgésico,Genfar,Farmacia,David Torres,23,9343.71,214905.33,471
2025-03-14,Manizales,Diclofenaco Pfizer,Antigripal,Pfizer,Distribuidor,Ana Gómez,1,5111.94,5111.94,91
2025-03-14,Cartagena,Vitamina C MK,Antiinflamatorio,Sandoz,Distribuidor,Sofía Ríos,3,14733.13,44199.39,255
2025-03-14,Cartagena,Vitamina C MK,Antiinflamatorio,MK,Farmacia,Laura López,10,15664.92,156649.2,406
2025-03-14,Bucaramanga,Acetaminofén MK,Vitaminas,Sandoz,Clínica,Luis Martínez,18,15723.03,283014.54000000004,177
2025-03-14,Cartagena,Doloran Forte,Antiinflamatorio,Pfizer,Farmacia,David Torres,5,19828.15,99140.75,439
2025-03-14,Bogotá,Loratadina Pfizer,Antibiótico,Sandoz,Farmacia,Paula Díaz,0,21335.85,0.0,426
2025-03-14,Bucaramanga,Gripadol,Analgésico,Pfizer,Hospital,Laura López,10,7172.21,71722.1,448
2025-03-14,Bucaramanga,Omeprazol Genfar,Antigripal,Sandoz,Distribuidor,David Torres,1,24397.95,24397.95,302
2025-03-14,Medellín,Ibuprofeno Genfar,Antiinflamatorio,Sandoz,Farmacia,David Torres,2,16456.23,32912.46,257
2025-03-14,Barranquilla,Amoxicilina Sandoz,Vitaminas,MK,Hospital,Paula Díaz,14,7267.15,101740.09999999999,150
2025-03-14,Bogotá,Omeprazol Genfar,Antibiótico,Genfar,Hospital,Sofía Ríos,2,5335.67,10671.34,355
2025-03-14,Cartagena,Gripadol,Vitaminas,Sandoz,Clínica,Sofía Ríos,11,19715.02,216865.22,182
2025-03-14,Medellín,Azitromicina MK,Antiinflamatorio,Genfar,Clínica,Camila Castro,2,15167.31,30334.62,376
2025-03-14,Manizales,Vitamina C MK,Analgésico,MK,Clínica,Sofía Ríos,2,12927.37,25854.74,348
2025-03-14,Bogotá,Loratadina Pfizer,Antibiótico,Pfizer,Clínica,David Torres,3,17991.73,53975.19,228
2025-03-14,Medellín,Diclofenaco Pfizer,Antiinflamatorio,Pfizer,Clínica,Laura López,5,5982.62,29913.1,261
2025-03-14,Bogotá,Loratadina Pfizer,Antiinflamatorio,Pfizer,Distribuidor,Sofía Ríos,2,14719.29,29438.58,432
2025-03-14,Manizales,Loratadina Pfizer,Analgésico,Genfar,Farmacia,Carlos Pérez,4,12247.02,48988.08,93
2025-03-14,Bucaramanga,Ibuprofeno Genfar,Antigripal,Sandoz,Hospital,Juan Méndez,12,5120.43,61445.16,225
2025-03-14,Cali,Amoxicilina Sandoz,Antiinflamatorio,Genfar,Hospital,Luis Martínez,3,8797.44,26392.32,384
2025-03-14,Cali,Azitromicina MK,Antiinflamatorio,Pfizer,Distribuidor,Sofía Ríos,1,17103.69,17103.69,446
2025-03-14,Cali,Acetaminofén MK,Analgésico,Pfizer,Farmacia,Ana Gómez,15,19348.87,290233.05,398
2025-03-14,Cartagena,Ibuprofeno Genfar,Antigripal,MK,Clínica,Camila Castro,7,6420.8,44945.6,255
2025-03-14,Bogotá,Loratadina Pfizer,Analgésico,MK,Hospital,Sofía Ríos,12,2890.17,34682.04,354
2025-03-14,Cartagena,Diclofenaco Pfizer,Antiinflamatorio,Sandoz,Hospital,Paula Díaz,15,15475.91,232138.65,84
2025-03-14,Manizales,Loratadina Pfizer,Analgésico,Pfizer,Distribuidor,Sofía Ríos,7,24362.16,170535.12,380
2025-03-14,Medellín,Gripadol,Antibiótico,Genfar,Hospital,Sofía Ríos,6,8447.98,50687.88,257
2025-03-14,Bogotá,Acetaminofén MK,Antibiótico,Sandoz,Distribuidor,Sofía Ríos,9,11166.51,100498.59,123
2025-03-14,Cali,Gripadol,Antigripal,Genfar,Distribuidor,Jorge Ruiz,2,6955.27,13910.54,447
2025-03-14,Barranquilla,Loratadina Pfizer,Vitaminas,Genfar,Clínica,Luis Martínez,8,24268.52,194148.16,416
2025-03-14,Bucaramanga,Amoxicilina Sandoz,Antibiótico,MK,Clínica,Juan Méndez,5,15265.37,76326.85,221
2025-03-14,Bucaramanga,Vitamina C MK,Vitaminas,Genfar,Distribuidor,Ana Gómez,7,5001.7,35011.9,407
2025-03-14,Bogotá,Ibuprofeno Genfar,Antigripal,MK,Distribuidor,Camila Castro,8,13925.41,111403.28,182
2025-03-14,Bogotá,Vitamina C MK,Analgésico,Pfizer,Distribuidor,Juan Méndez,5,21932.24,109661.20000000001,276
2025-03-14,Medellín,Azitromicina MK,Antibiótico,Genfar,Hospital,Paula Díaz,8,23953.78,191630.24,230
2025-03-14,Cali,Loratadina Pfizer,Analgésico,MK,Distribuidor,Ana Gómez,4,23443.07,93772.28,178
2025-03-14,Bogotá,Azitromicina MK,Antiinflamatorio,Genfar,Farmacia,David Torres,1,4967.06,4967.06,235
2025-03-14,Cartagena,Diclofenaco Pfizer,Vitaminas,Sandoz,Clínica,Camila Castro,15,4197.76,62966.4,384
2025-03-14,Medellín,Azitromicina MK,Vitaminas,Pfizer,Distribuidor,David Torres,10,21041.1,210411.0,394
2025-03-14,Manizales,Gripadol,Analgésico,Genfar,Clínica,Paula Díaz,21,19506.61,409638.81,348
2025-03-14,Barranquilla,Diclofenaco Pfizer,Antiinflamatorio,MK,Distribuidor,Camila Castro,7,22829.69,159807.83,487
2025-03-15,Barranquilla,Vitamina C MK,Vitaminas,MK,Farmacia,Luis Martínez,6,18910.27,113461.62,79
2025-03-15,Bucaramanga,Diclofenaco Pfizer,Vitaminas,Pfizer,Farmacia,Luis Martínez,19,4558.84,86617.96,437
2025-03-15,Cali,Azitromicina MK,Antigripal,Pfizer,Hospital,Jorge Ruiz,2,8904.23,17808.46,361
2025-03-15,Bucaramanga,Omeprazol Genfar,Antiinflamatorio,Genfar,Farmacia,Laura López,16,4956.85,79309.6,267
2025-03-15,Bogotá,Vitamina C MK,Antibiótico,Pfizer,Hospital,Paula Díaz,14,22083.04,309162.56,88
2025-03-15,Bogotá,Azitromicina MK,Analgésico,Sandoz,Distribuidor,Paula Díaz,7,19597.01,137179.06999999998,201
2025-03-15,Bogotá,Acetaminofén MK,Antibiótico,Sandoz,Clínica,Ana Gómez,2,16168.61,32337.22,387
2025-03-15,Cali,Acetaminofén MK,Analgésico,Pfizer,Clínica,Paula Díaz,6,12554.31,75325.86,493
2025-03-15,Manizales,Gripadol,Vitaminas,Sandoz,Hospital,Sofía Ríos,11,15680.6,172486.6,203
2025-03-15,Cartagena,Ibuprofeno Genfar,Antigripal,Sandoz,Hospital,Carlos Pérez,2,10674.75,21349.5,86
2025-03-15,Bucaramanga,Azitromicina MK,Analgésico,Pfizer,Distribuidor,Sofía Ríos,0,9847.59,0.0,244
2025-03-15,Bogotá,Omeprazol Genfar,Antibiótico,MK,Hospital,Camila Castro,15,14919.17,223787.55,123
2025-03-15,Bucaramanga,Amoxicilina Sandoz,Antibiótico,MK,Farmacia,Luis Martínez,8,16063.23,128505.84,102
2025-03-15,Cali,Diclofenaco Pfizer,Vitaminas,MK,Distribuidor,Paula Díaz,4,18445.03,73780.12,449
2025-03-15,Cali,Amoxicilina Sandoz,Antigripal,Genfar,Clínica,Ana Gómez,2,5233.02,10466.04,98
2025-03-15,Cali,Azitromicina MK,Analgésico,Sandoz,Hospital,Juan Méndez,1,7785.81,7785.81,200
2025-03-15,Cartagena,Amoxicilina Sandoz,Vitaminas,MK,Distribuidor,Camila Castro,17,8281.61,140787.37,110
2025-03-15,Bogotá,Azitromicina MK,Analgésico,MK,Distribuidor,Paula Díaz,12,6186.58,74238.95999999999,477
2025-03-15,Cartagena,Gripadol,Analgésico,Genfar,Farmacia,Luis Martínez,10,8223.84,82238.4,127
2025-03-15,Cali,Acetaminofén MK,Vitaminas,Sandoz,Farmacia,David Torres,5,2667.76,13338.800000000001,294
2025-03-15,Manizales,Vitamina C MK,Vitaminas,MK,Farmacia,Juan Méndez,9,2022.2,18199.8,198
2025-03-15,Medellín,Loratadina Pfizer,Antibiótico,Genfar,Farmacia,Laura López,8,9848.21,78785.68,238
2025-03-15,Medellín,Loratadina Pfizer,Analgésico,Sandoz,Distribuidor,Laura López,8,2019.2,16153.6,111
2025-03-15,Barranquilla,Doloran Forte,Antibiótico,Pfizer,Hospital,Laura López,0,12544.77,0.0,355
2025-03-15,Bogotá,Gripadol,Vitaminas,Pfizer,Clínica,Paula Díaz,2,11599.71,23199.42,85
2025-03-15,Manizales,Acetaminofén MK,Analgésico,MK,Distribuidor,Juan Méndez,5,10227.93,51139.65,303
2025-03-15,Manizales,Diclofenaco Pfizer,Vitaminas,Sandoz,Clínica,Sofía Ríos,11,13796.24,151758.63999999998,142
2025-03-15,Cali,Vitamina C MK,Vitaminas,Sandoz,Farmacia,Juan Méndez,1,17193.5,17193.5,321
2025-03-15,Cartagena,Ibuprofeno Genfar,Analgésico,Sandoz,Clínica,Juan Méndez,0,8037.09,0.0,329
2025-03-15,Bucaramanga,Gripadol,Analgésico,Pfizer,Hospital,Luis Martínez,15,24777.11,371656.65,411
2025-03-15,Barranquilla,Amoxicilina Sandoz,Vitaminas,MK,Distribuidor,Paula Díaz,8,9520.31,76162.48,285
2025-03-15,Cali,Azitromicina MK,Antibiótico,Pfizer,Farmacia,Paula Díaz,4,23861.24,95444.96,195
2025-03-15,Bucaramanga,Omeprazol Genfar,Analgésico,Genfar,Distribuidor,Paula Díaz,3,12343.03,37029.090000000004,193
2025-03-15,Bogotá,Ibuprofeno Genfar,Analgésico,Genfar,Clínica,Paula Díaz,8,7221.84,57774.72,81
2025-03-15,Cali,Doloran Forte,Analgésico,Pfizer,Hospital,Carlos Pérez,18,22714.65,408863.7,250
2025-03-15,Bucaramanga,Loratadina Pfizer,Antibiótico,MK,Distribuidor,Paula Díaz,2,4042.39,8084.78,197
2025-03-15,Bogotá,Gripadol,Analgésico,Genfar,Clínica,David Torres,17,17217.21,292692.57,319
2025-03-15,Bogotá,Amoxicilina Sandoz,Vitaminas,MK,Hospital,Carlos Pérez,7,11571.93,81003.51000000001,168
2025-03-15,Medellín,Diclofenaco Pfizer,Antibiótico,Genfar,Hospital,Camila Castro,11,7282.85,80111.35,280
2025-03-15,Bucaramanga,Doloran Forte,Antibiótico,Sandoz,Clínica,Laura López,5,13065.23,65326.149999999994,465
2025-03-15,Medellín,Vitamina C MK,Antiinflamatorio,MK,Hospital,Paula Díaz,1,19803.53,19803.53,234
2025-03-15,Medellín,Ibuprofeno Genfar,Antibiótico,Genfar,Clínica,Sofía Ríos,9,22813.23,205319.07,224
2025-03-15,Medellín,Azitromicina MK,Analgésico,MK,Clínica,Ana Gómez,2,11318.71,22637.42,93
2025-03-15,Bucaramanga,Ibuprofeno Genfar,Antigripal,Pfizer,Farmacia,Laura López,9,23650.87,212857.83,73
2025-03-15,Bogotá,Gripadol,Analgésico,MK,Distribuidor,Juan Méndez,8,6988.92,55911.36,333
2025-03-15,Medellín,Loratadina Pfizer,Antigripal,Pfizer,Farmacia,Ana Gómez,6,18471.32,110827.92,305
2025-03-15,Cartagena,Acetaminofén MK,Vitaminas,Pfizer,Clínica,Jorge Ruiz,11,9440.47,103845.17,96
2025-03-15,Bogotá,Ibuprofeno Genfar,Antigripal,Sandoz,Farmacia,Sofía Ríos,0,18392.73,0.0,206
2025-03-15,Cartagena,Omeprazol Genfar,Analgésico,Pfizer,Clínica,Luis Martínez,12,15838.6,190063.2,408
2025-03-15,Bogotá,Azitromicina MK,Antibiótico,Sandoz,Farmacia,Juan Méndez,10,11753.18,117531.8,99
2025-03-15,Medellín,Acetaminofén MK,Antigripal,MK,Clínica,Ana Gómez,7,1741.13,12187.91,393
2025-03-15,Bucaramanga,Omeprazol Genfar,Vitaminas,Genfar,Farmacia,Juan Méndez,5,24938.49,124692.45000000001,166
2025-03-15,Medellín,Vitamina C MK,Vitaminas,Pfizer,Clínica,Jorge Ruiz,3,11116.85,33350.55,274
2025-03-15,Medellín,Diclofenaco Pfizer,Antiinflamatorio,MK,Distribuidor,Paula Díaz,6,23354.6,140127.59999999998,465
